timestamp,window_id,tau_sec,outcome,z,p_model,direct_ask,direct_spread,real_edge,hurdle,status,size_usd
1788865686.201751,5962885,113.84,NO,-0.6783,0.7512,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865687.2605557,5962885,112.79,NO,-0.6816,0.7523,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865688.3322804,5962885,111.73,NO,-0.6837,0.7529,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865689.3934417,5962885,110.66,NO,-0.6879,0.7542,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865690.4398484,5962885,109.6,NO,-0.6927,0.7557,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865691.4892466,5962885,108.56,NO,-0.6945,0.7563,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865692.533432,5962885,107.51,NO,-0.4999,0.6914,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865693.6094363,5962885,106.45,NO,-0.4959,0.69,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865694.6682258,5962885,105.38,NONE,-0.1123,0.4553,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865695.7172272,5962885,104.33,NONE,-0.0457,0.4818,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865696.781482,5962885,103.27,NONE,0.0131,0.5052,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865697.8425756,5962885,102.2,NONE,0.0159,0.5063,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865698.901705,5962885,101.15,NO,-0.4013,0.6559,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865699.9605942,5962885,100.08,NO,-0.4244,0.6644,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865701.026692,5962885,99.03,NO,-0.4272,0.6654,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865702.078561,5962885,97.97,NONE,-0.3319,0.37,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865703.1260896,5962885,96.92,NONE,-0.3401,0.3669,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865704.1876943,5962885,95.87,NONE,0.166,0.5659,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865705.2317088,5962885,94.81,NONE,0.1402,0.5558,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865706.2944357,5962885,93.76,NONE,-0.2587,0.3979,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865707.3498356,5962885,92.7,NONE,-0.2624,0.3965,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865708.395485,5962885,91.65,NONE,-0.2641,0.3959,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865709.4654012,5962885,90.58,NONE,-0.2442,0.4035,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865710.5310743,5962885,89.51,NONE,-0.2444,0.4034,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865711.5859306,5962885,88.46,NONE,-0.2462,0.4028,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865712.6570513,5962885,87.41,NONE,-0.2596,0.3976,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865713.723322,5962885,86.33,NONE,-0.2615,0.3969,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865714.783013,5962885,85.27,NONE,-0.2929,0.3848,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865715.8473957,5962885,84.2,NONE,-0.2949,0.384,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865716.9047978,5962885,83.14,NONE,-0.2752,0.3916,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865717.9550822,5962885,82.09,NONE,-0.2825,0.3888,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865719.0220685,5962885,81.03,NONE,-0.2842,0.3881,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865720.0738943,5962885,79.97,NONE,-0.2864,0.3873,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865721.119994,5962885,78.92,NONE,-0.2886,0.3864,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865722.1728604,5962885,77.87,NONE,-0.291,0.3855,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865723.2437222,5962885,76.82,NONE,-0.2931,0.3847,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865724.2914872,5962885,75.75,NONE,-0.3299,0.3708,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865725.3416398,5962885,74.71,NONE,-0.3375,0.3679,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865726.3932214,5962885,73.66,NONE,-0.3399,0.367,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865727.4514203,5962885,72.6,NONE,-0.3428,0.3659,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865728.505287,5962885,71.55,NONE,-0.3446,0.3652,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865729.5575764,5962885,70.49,NO,-0.9507,0.8291,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865730.6121948,5962885,69.44,NO,-0.9661,0.833,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865731.6638715,5962885,68.38,NO,-1.4275,0.9233,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865732.7244165,5962885,67.33,NO,-1.419,0.9221,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865733.7731404,5962885,66.27,NO,-1.3929,0.9182,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865734.8327222,5962885,65.21,NO,-1.4071,0.9203,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865735.8824444,5962885,64.17,NO,-1.3881,0.9174,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865736.9349089,5962885,63.11,NO,-1.3784,0.916,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865737.9870882,5962885,62.06,NO,-1.3721,0.915,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865739.0428095,5962885,61.0,NO,-1.3693,0.9146,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865740.0921538,5962885,59.95,NO,-1.0171,0.8454,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865741.1407285,5962885,58.9,NO,-1.0167,0.8453,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865742.1932662,5962885,57.85,NO,-0.9889,0.8386,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865743.2474618,5962885,56.8,NO,-0.988,0.8384,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865744.2992558,5962885,55.75,NO,-0.9899,0.8389,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865745.3508887,5962885,54.69,NO,-0.9932,0.8397,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865746.4037447,5962885,53.64,NO,-0.9974,0.8407,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865747.4585803,5962885,52.59,NO,-1.0001,0.8414,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865748.5064015,5962885,51.54,NO,-1.007,0.843,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865749.5555842,5962885,50.49,NO,-1.0113,0.8441,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865750.624757,5962885,49.44,NO,-1.0365,0.85,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865751.6791072,5962885,48.37,NO,-1.0445,0.8519,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865752.7397318,5962885,47.32,NO,-1.0528,0.8538,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865753.7925613,5962885,46.26,NONE,-0.0681,0.4729,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865754.8479447,5962885,45.2,YES,1.2461,0.8936,0.01,0.02,0.8836,0.035,EXECUTED,25.0
1788865755.94448,5962885,44.15,YES,0.9061,0.8176,0.01,0.02,0.8076,0.035,BLOCKED_COOLDOWN,0.0
1788865756.9960809,5962885,43.05,YES,0.7228,0.7651,0.01,0.02,0.7551,0.035,BLOCKED_COOLDOWN,0.0
1788865758.054961,5962885,42.0,YES,0.5699,0.7156,0.01,0.02,0.7056,0.035,BLOCKED_COOLDOWN,0.0
1788865759.1049366,5962885,40.94,YES,0.4758,0.6829,0.01,0.02,0.6729,0.035,BLOCKED_COOLDOWN,0.0
1788865760.153018,5962885,39.89,NONE,0.2478,0.5979,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865761.206699,5962885,38.84,NONE,0.2466,0.5974,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865762.2651503,5962885,37.78,NONE,0.2919,0.6148,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865763.3145218,5962885,36.73,NONE,0.2822,0.6111,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865764.3790965,5962885,35.67,NONE,0.0929,0.537,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865765.4308848,5962885,34.61,NONE,-0.1524,0.4394,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865766.4991286,5962885,33.55,NONE,-0.319,0.3749,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865767.5470524,5962885,32.5,NONE,-0.3116,0.3777,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865768.600223,5962885,31.45,NONE,-0.3107,0.378,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865769.6599739,5962885,30.39,NONE,-0.3015,0.3815,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865770.7138202,5962885,29.33,NONE,-0.3,0.3821,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865771.760394,5962885,28.29,NONE,-0.2983,0.3828,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865772.8224845,5962885,27.23,NONE,-0.303,0.3809,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865773.8887017,5962885,26.16,NO,-0.493,0.689,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865774.9398813,5962885,25.11,NO,-0.5602,0.7123,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865775.987138,5962885,24.06,NO,-0.5499,0.7088,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865777.0405397,5962885,23.01,NO,-0.5475,0.708,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865778.0969956,5962885,21.95,NO,-0.5594,0.712,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865779.1499577,5962885,20.9,NO,-0.5707,0.7159,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865780.2100484,5962885,19.84,NO,-0.5857,0.721,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865781.2583425,5962885,18.79,NO,-0.5245,0.7,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865782.316449,5962885,17.73,NO,-0.5392,0.7051,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865783.3771343,5962885,16.67,NO,-0.5578,0.7115,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865784.4287908,5962885,15.62,NO,-0.5626,0.7132,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865785.4938202,5962885,14.56,NO,-0.6783,0.7512,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865786.5521114,5962885,13.5,NO,-0.6914,0.7553,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865787.6007652,5962885,12.45,NO,-0.725,0.7658,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865788.6499035,5962885,11.4,NO,-0.7518,0.7739,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865789.712333,5962885,10.34,NO,-0.7877,0.7846,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865790.7598963,5962885,9.29,NO,-0.8289,0.7964,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865791.8299427,5962885,8.23,NO,-0.887,0.8125,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865792.9232795,5962885,7.16,NO,-0.951,0.8292,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865793.9778283,5962885,6.07,NO,-1.0287,0.8482,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865795.0413465,5962885,5.01,NO,-1.0903,0.8622,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865796.1010125,5962885,3.95,NO,-1.2256,0.8898,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865797.1637998,5962885,2.89,NO,-1.4233,0.9227,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865798.2164426,5962885,1.83,NO,-1.78,0.9625,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865799.2801564,5962885,1.0,NO,-2.4123,0.9921,0.0,0.0,0.0,0.035,BLOCKED_PHANTOM,0.0
1788865800.4272919,5962886,299.72,NONE,-0.0478,0.4809,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865801.4851904,5962886,298.57,NONE,-0.0421,0.4832,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865802.5350215,5962886,297.51,NONE,-0.0394,0.4843,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865803.586161,5962886,296.46,NONE,-0.0295,0.4882,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865804.6384993,5962886,295.41,NONE,-0.0171,0.4932,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865805.6984136,5962886,294.35,NONE,-0.015,0.494,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865806.7552195,5962886,293.29,NONE,-0.0169,0.4933,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865807.8152072,5962886,292.23,NONE,-0.1351,0.4463,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865808.8710568,5962886,291.18,NONE,-0.1879,0.4255,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865809.9273088,5962886,290.12,NONE,-0.2753,0.3915,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865811.0179236,5962886,289.07,NONE,-0.3178,0.3753,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865812.0709844,5962886,287.97,NONE,-0.3238,0.3731,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865813.1279354,5962886,286.92,NONE,-0.3241,0.3729,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865814.1801364,5962886,285.87,NONE,-0.3312,0.3703,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865815.242962,5962886,284.8,NONE,-0.3688,0.3562,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865816.3889875,5962886,283.74,NONE,-0.4042,0.343,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865817.4384794,5962886,282.61,NONE,-0.4227,0.3363,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865818.4919722,5962886,281.55,NONE,-0.3811,0.3516,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865819.5486486,5962886,280.5,NONE,-0.3878,0.3491,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865820.5990522,5962886,279.45,YES,-0.4587,0.3232,0.28,0.01,0.0432,0.03,EXECUTED,6.38
1788865821.6547027,5962886,278.39,NONE,-0.5453,0.2928,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865822.7087371,5962886,277.34,NONE,-0.5615,0.2872,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865823.7597737,5962886,276.29,NONE,-0.5793,0.2812,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865824.8123868,5962886,275.23,NONE,-0.5928,0.2767,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865825.863325,5962886,274.18,NONE,-0.6298,0.2644,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865826.9107456,5962886,273.13,NONE,-0.6495,0.258,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865827.9650908,5962886,272.08,NONE,-0.6648,0.2531,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865829.0266137,5962886,271.03,NONE,-0.6714,0.251,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865830.0863447,5962886,269.96,NONE,-0.7049,0.2404,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865831.1402872,5962886,268.91,NO,-0.7007,0.7582,0.72,0.01,0.0382,0.03,BLOCKED_COOLDOWN,0.0
1788865832.2353685,5962886,267.85,NO,-0.7067,0.7601,0.71,0.01,0.0501,0.03,BLOCKED_COOLDOWN,0.0
1788865833.2917688,5962886,266.75,NO,-0.7146,0.7626,0.7,0.01,0.0626,0.03,BLOCKED_COOLDOWN,0.0
1788865834.3412375,5962886,265.71,NO,-0.7283,0.7668,0.7,0.01,0.0668,0.03,BLOCKED_COOLDOWN,0.0
1788865835.403489,5962886,264.64,NO,-0.8657,0.8067,0.73,0.01,0.0767,0.03,BLOCKED_COOLDOWN,0.0
1788865836.469166,5962886,263.59,NO,-1.1165,0.8679,0.79,0.01,0.0779,0.03,EXECUTED,25.0
1788865837.5294435,5962886,262.52,NO,-1.1211,0.8689,0.79,0.01,0.0789,0.03,BLOCKED_COOLDOWN,0.0
1788865838.57634,5962886,261.47,NO,-1.1202,0.8687,0.79,0.01,0.0787,0.03,BLOCKED_COOLDOWN,0.0
1788865839.642438,5962886,260.41,NO,-1.1226,0.8692,0.8,0.01,0.0692,0.03,BLOCKED_COOLDOWN,0.0
1788865840.701746,5962886,259.34,NO,-1.1237,0.8694,0.8,0.01,0.0694,0.03,BLOCKED_COOLDOWN,0.0
1788865841.7619464,5962886,258.29,NO,-1.1827,0.8815,0.8,0.01,0.0815,0.03,BLOCKED_COOLDOWN,0.0
1788865842.8271136,5962886,257.23,NO,-1.1871,0.8824,0.8,0.01,0.0824,0.03,BLOCKED_COOLDOWN,0.0
1788865843.8814895,5962886,256.17,NO,-1.1908,0.8831,0.8,0.01,0.0831,0.03,BLOCKED_COOLDOWN,0.0
1788865844.9332938,5962886,255.12,NO,-1.1939,0.8837,0.8,0.01,0.0837,0.03,BLOCKED_COOLDOWN,0.0
1788865845.983549,5962886,254.06,NO,-1.0213,0.8465,0.78,0.01,0.0665,0.03,BLOCKED_COOLDOWN,0.0
1788865847.0437918,5962886,253.01,NO,-0.8815,0.811,0.76,0.01,0.051,0.03,BLOCKED_COOLDOWN,0.0
1788865848.145762,5962886,251.95,NONE,-0.6,0.2742,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865849.2035854,5962886,250.84,NONE,-0.5891,0.2779,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865850.263135,5962886,249.79,NONE,-0.5809,0.2806,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865851.3285103,5962886,248.72,NONE,-0.5571,0.2887,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865852.3764186,5962886,247.67,NONE,-0.5048,0.3069,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865853.427471,5962886,246.62,NONE,-0.3544,0.3615,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865854.4899373,5962886,245.56,NONE,-0.3488,0.3636,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865855.5393052,5962886,244.51,YES,-0.3572,0.3605,0.32,0.01,0.0405,0.03,EXECUTED,5.86
1788865856.6031306,5962886,243.45,NONE,-0.3589,0.3598,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865857.6596708,5962886,242.39,NONE,-0.365,0.3576,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865858.7193685,5962886,241.33,NONE,-0.3834,0.3507,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865859.7826455,5962886,240.28,NONE,-0.3821,0.3512,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865860.8432631,5962886,239.21,NONE,-0.3776,0.3529,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865861.9007828,5962886,238.15,NONE,-0.377,0.3531,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865862.9880471,5962886,237.09,YES,-0.4369,0.3311,0.27,0.01,0.0611,0.03,BLOCKED_COOLDOWN,0.0
1788865864.0846448,5962886,236.01,YES,-0.4575,0.3237,0.29,0.01,0.0337,0.03,BLOCKED_COOLDOWN,0.0
1788865865.1365259,5962886,234.91,YES,-0.4572,0.3237,0.29,0.01,0.0337,0.03,BLOCKED_COOLDOWN,0.0
1788865866.1891594,5962886,233.86,YES,-0.4112,0.3405,0.29,0.01,0.0505,0.03,BLOCKED_COOLDOWN,0.0
1788865867.2490788,5962886,232.8,YES,-0.5069,0.3061,0.26,0.01,0.0461,0.03,BLOCKED_COOLDOWN,0.0
1788865868.2966745,5962886,231.75,YES,-0.6116,0.2704,0.23,0.01,0.0404,0.03,BLOCKED_COOLDOWN,0.0
1788865869.3597245,5962886,230.69,YES,-0.6211,0.2673,0.23,0.01,0.0373,0.03,BLOCKED_COOLDOWN,0.0
1788865870.424133,5962886,229.63,YES,-0.6298,0.2644,0.23,0.01,0.0344,0.03,BLOCKED_COOLDOWN,0.0
1788865871.4794867,5962886,228.57,YES,-0.6375,0.2619,0.23,0.01,0.0319,0.03,EXECUTED,4.02
1788865872.54493,5962886,227.51,NONE,-0.7323,0.232,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865873.6002228,5962886,226.45,NONE,-0.7314,0.2323,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865874.6496353,5962886,225.4,NONE,-0.7367,0.2307,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865875.6984653,5962886,224.35,NONE,-0.7434,0.2286,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865876.752307,5962886,223.29,NONE,-0.7479,0.2273,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865877.8055656,5962886,222.25,NONE,-0.7426,0.2289,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865878.8592799,5962886,221.19,NONE,-0.7362,0.2308,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865879.9598968,5962886,220.14,NONE,-0.7433,0.2287,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865881.008609,5962886,219.04,NONE,-0.7511,0.2263,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865882.0673406,5962886,217.98,NONE,-0.7588,0.224,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865883.125936,5962886,216.92,NONE,-0.8488,0.198,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865884.1839128,5962886,215.86,NONE,-0.9054,0.1826,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865885.236679,5962886,214.81,NO,-0.9217,0.8217,0.78,0.01,0.0417,0.03,BLOCKED_COOLDOWN,0.0
1788865886.2849998,5962886,213.76,NO,-0.9255,0.8226,0.79,0.01,0.0326,0.03,BLOCKED_COOLDOWN,0.0
1788865887.3335721,5962886,212.71,NO,-0.922,0.8217,0.79,0.01,0.0317,0.03,EXECUTED,14.5
1788865888.3876586,5962886,211.66,NO,-0.9291,0.8236,0.79,0.01,0.0336,0.03,BLOCKED_COOLDOWN,0.0
1788865889.4415572,5962886,210.61,NO,-0.9336,0.8247,0.77,0.01,0.0547,0.03,BLOCKED_COOLDOWN,0.0
1788865890.4915617,5962886,209.55,NO,-0.9165,0.8203,0.77,0.01,0.0503,0.03,BLOCKED_COOLDOWN,0.0
1788865891.5419269,5962886,208.5,NO,-0.9159,0.8201,0.78,0.01,0.0401,0.03,BLOCKED_COOLDOWN,0.0
1788865892.6028335,5962886,207.44,NONE,-0.8986,0.1844,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865893.6586163,5962886,206.39,NONE,-0.8963,0.185,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865894.7154565,5962886,205.33,NONE,-0.9001,0.184,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865895.8294313,5962886,204.28,NONE,-0.421,0.3369,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865896.877166,5962886,203.17,NONE,-0.2797,0.3899,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865897.930398,5962886,202.12,NONE,-0.2232,0.4117,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865898.9853756,5962886,201.06,NONE,-0.2159,0.4145,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865900.0380135,5962886,200.01,NONE,-0.2189,0.4134,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788865901.090901,5962886,198.96,NONE,-0.951,0.1708,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865902.1474402,5962886,197.91,NONE,-1.0045,0.1576,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865903.1920464,5962886,196.85,NONE,-1.0497,0.1469,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865904.2383955,5962886,195.81,NONE,-1.016,0.1548,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865905.285918,5962886,194.76,NONE,-1.0057,0.1573,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865906.3357847,5962886,193.71,NONE,-1.0127,0.1556,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865907.3835776,5962886,192.66,NONE,-1.0165,0.1547,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865908.4372385,5962886,191.61,NONE,-1.0105,0.1561,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865909.4930947,5962886,190.56,NONE,-1.0059,0.1572,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865910.545546,5962886,189.5,NONE,-1.0006,0.1585,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788865911.6347919,5962886,188.45,YES,-0.9383,0.174,0.14,0.01,0.034,0.03,EXECUTED,3.65
1788865912.692339,5962886,187.35,YES,-0.9338,0.1752,0.14,0.01,0.0352,0.03,BLOCKED_COOLDOWN,0.0
1788865913.7409,5962886,186.3,YES,-0.9232,0.178,0.14,0.01,0.038,0.03,BLOCKED_COOLDOWN,0.0
1788865914.794991,5962886,185.25,YES,-0.9247,0.1776,0.14,0.01,0.0376,0.03,BLOCKED_COOLDOWN,0.0
1788865915.842879,5962886,184.2,YES,-0.9266,0.1771,0.14,0.01,0.0371,0.03,BLOCKED_COOLDOWN,0.0
1788865916.9047403,5962886,183.15,YES,-0.93,0.1762,0.14,0.01,0.0362,0.03,BLOCKED_COOLDOWN,0.0
